age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
0, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Female,1,0,40, United-States,0
0, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
0, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States,0
0, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,1,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States,0
1, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
0, State-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,0
0, Federal-gov, Bachelors, Married-spouse-absent, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States,0
0, Private, 9th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,20, United-States,0
0, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
1, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1
0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
1, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,1,0,40, United-States,0
0, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,45, England,0
0, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,0
1, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
1, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
0, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
0, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,0
0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
0, Private, 5th-6th, Never-married, Farming-fishing, Other-relative, White, Male,0,0,40, Mexico,0
1, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
0, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
1, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, Black, Female,0,0,40, United-States,0
0, ?, Some-college, Never-married, ?, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States,0
0, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,20, United-States,0
0, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,0
0, Private, 10th, Separated, Transport-moving, Own-child, White, Male,0,0,35, United-States,0
1, Local-gov, Assoc-acdm, Divorced, Tech-support, Own-child, White, Male,0,0,40, United-States,0
1, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States,0
0, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,55, United-States,0
0, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States,0
0, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,60, United-States,0
0, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
0, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, ?,0
0, Local-gov, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States,0
0, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
1, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1,50, South,1
1, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Germany,0
1, Private, Masters, Divorced, Exec-managerial, Unmarried, White, Female,0,1,45, United-States,0
0, Private, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,32, United-States,0
0, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,0
0, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1,50, United-States,1
0, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,0
0, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,48, United-States,0
0, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,1
1, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,1
0, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,1
1, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
1, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,0,40, United-States,0
0, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,1,0,40, United-States,0
1, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1
1, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States,0
0, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
1, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,0,40, United-States,1
0, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,15, United-States,0
0, ?, Assoc-voc, Widowed, ?, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,38, United-States,0
0, Private, Bachelors, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,1,0,50, Philippines,1
1, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,70, United-States,1
0, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0
0, Private, 9th, Never-married, Craft-repair, Own-child, White, Male,0,0,30, El-Salvador,0
1, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,1,38, United-States,0
0, Private, HS-grad, Never-married, Priv-house-serv, Own-child, White, Female,0,0,36, United-States,0
0, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Japan,0
0, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Hungary,0
0, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,25, United-States,0
0, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States,0
1, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
1, Private, HS-grad, Divorced, Other-service, Own-child, Black, Female,0,0,40, United-States,0
0, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, El-Salvador,0
0, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,0
0, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
0, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
0, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,0
0, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,29, United-States,0
0, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
0, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States,0
0, Local-gov, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
1, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,1
0, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,44, United-States,0
0, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
0, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,1,0,40, United-States,0
1, ?, HS-grad, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,0
0, Private, Assoc-voc, Separated, Sales, Not-in-family, Black, Male,0,0,44, United-States,0
0, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,30, Canada,0
0, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,15, United-States,0
1, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,1
0, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
0, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States,0
0, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, Scotland,0
0, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States,0
0, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
0, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,0,40, United-States,1
1, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,45, United-States,0
1, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Male,1,0,40, Cuba,0
1, Local-gov, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,0
0, Private, Bachelors, Never-married, Sales, Own-child, Black, Male,0,0,10, United-States,0
0, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,44, United-States,0
0, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,1
1, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
1, Private, 10th, Widowed, Farming-fishing, Unmarried, White, Male,0,0,20, United-States,0
0, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,0
0, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
0, Private, 10th, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,25, Canada,0
0, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,40, United-States,0
0, Private, Some-college, Never-married, Priv-house-serv, Own-child, White, Female,0,0,10, United-States,0
1, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,1
1, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
0, Private, Bachelors, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
1, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,1
0, Local-gov, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,16, ?,0
0, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States,0
0, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States,0
0, Private, 11th, Married-civ-spouse, Prof-specialty, Wife, White, Female,1,0,36, United-States,1
1, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, United-States,1
0, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,0
1, ?, HS-grad, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,1
0, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
1, Local-gov, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, Mexico,0
1, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
1, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States,0
0, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,1,0,40, United-States,0
0, Local-gov, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
0, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States,0
0, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Poland,0
0, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
0, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0
1, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
1, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
1, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
0, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,35, United-States,1
0, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,1,40, United-States,0
0, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,1,50, United-States,0
0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
1, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
0, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Mexico,0
1, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,42, United-States,0
1, Private, 7th-8th, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
1, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States,1
0, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Mexico,0
